Model,Framework,Scenario,Problem,Runs,Successes
gpt-4o-mini,react,socialmedia,postCreation,10,0
gpt-4o-mini,react,socialmedia,postDeletion,10,10
gpt-4o-mini,react,socialmedia,postDraftDeletion,10,10
gpt-4o-mini,react,socialmedia,postDraftEditing,10,0
gpt-4o-mini,react,socialmedia,postDraftSaving,10,0
gpt-4o-mini,react,socialmedia,postEditing,10,0
gpt-4o-mini,react,socialmedia,postPinning,10,10
gpt-4o-mini,react,socialmedia,postSharing,10,10
gpt-4o-mini,react,socialmedia,postUnpinning,10,10
gpt-4o-mini,react,socialmedia,postVisibility,10,10
gpt-4o-mini,react,socialmedia,privacySettingsUpdate,10,10
gpt-4o-mini,react,socialmedia,profileCreation,10,10
gpt-4o-mini,react,socialmedia,profileDeletion,10,10
gpt-4o-mini,react,socialmedia,profileEditing,10,8
gpt-4o-mini,react,socialmedia,profilePictureUpdate,10,8
gpt-4o-mini,react,socialmedia,profileViewing,10,10
gpt-4o-mini,react,socialmedia,profileViewingRestrictions,10,10
gpt-4o-mini,react,socialmedia,taggingUsersInComments,10,10
gpt-4o-mini,react,socialmedia,taggingUsersInPosts,10,10
gpt-4o-mini,react,socialmedia,uerActivityLogging,10,10
gpt-4o-mini,react,socialmedia,unfollowingUsers,10,10
gpt-4o-mini,react,socialmedia,unlikingPosts,10,10
gpt-4o-mini,react,socialmedia,userBlocking,10,10
gpt-4o-mini,react,socialmedia,userMentionNotification,10,10
gpt-4o-mini,react,socialmedia,userMentionNotificationForComments,10,10
gpt-4o-mini,react,socialmedia,userUnblocking,10,10
gpt-4o-mini,react,taskmanagement,addCommentToTask,10,0
gpt-4o-mini,react,taskmanagement,approveOrRejectTaskReview,10,10
gpt-4o-mini,react,taskmanagement,assignTaskToProject,10,3
gpt-4o-mini,react,taskmanagement,assignTaskToUser,10,10
gpt-4o-mini,react,taskmanagement,attachFileToTask,10,0
gpt-4o-mini,react,taskmanagement,changeAssignedUser,10,10
gpt-4o-mini,react,taskmanagement,changeTaskDeadline,10,0
gpt-4o-mini,react,taskmanagement,cloneTask,10,10
gpt-4o-mini,react,taskmanagement,compareTime,10,10
gpt-4o-mini,react,taskmanagement,createSubtask,10,10
gpt-4o-mini,react,taskmanagement,createTask,10,10
gpt-4o-mini,react,taskmanagement,customNotificationsForUsers,10,0
gpt-4o-mini,react,taskmanagement,logTime,10,10
gpt-4o-mini,react,taskmanagement,projectArchiving,10,10
gpt-4o-mini,react,taskmanagement,projectAssignment,10,10
gpt-4o-mini,react,taskmanagement,projectBudgetSetup,10,10
gpt-4o-mini,react,taskmanagement,projectCreation,10,10
gpt-4o-mini,react,taskmanagement,projectCustomWorkflows,10,10
gpt-4o-mini,react,taskmanagement,projectDashboardViewing,10,0
gpt-4o-mini,react,taskmanagement,projectMilestoneAddition,10,10
gpt-4o-mini,react,taskmanagement,projectReportGeneration,10,10
gpt-4o-mini,react,taskmanagement,projectTemplateCreation,10,10
gpt-4o-mini,react,taskmanagement,recurringTask,10,10
gpt-4o-mini,react,taskmanagement,removeTaskDependencies,10,10
gpt-4o-mini,react,taskmanagement,reopenTask,10,10
gpt-4o-mini,react,taskmanagement,requestTaskReview,10,10
gpt-4o-mini,react,taskmanagement,setTaskDeadline,10,10
gpt-4o-mini,react,taskmanagement,setTaskDependencies,10,10
gpt-4o-mini,react,taskmanagement,setTaskPriority,10,10
gpt-4o-mini,react,taskmanagement,setUserRoles,10,10
gpt-4o-mini,react,taskmanagement,stopTaskRecurrence,10,10
gpt-4o-mini,react,taskmanagement,taskCalendarSync,10,10
gpt-4o-mini,react,taskmanagement,taskCompletion,10,10
gpt-4o-mini,react,taskmanagement,taskExportToCsv,10,10
gpt-4o-mini,react,taskmanagement,taskFilterDueDate,10,10
gpt-4o-mini,react,taskmanagement,taskFilterStatus,10,10
gpt-4o-mini,react,taskmanagement,taskFilterUser,10,10
gpt-4o-mini,react,taskmanagement,taskImportFromCsv,10,10
gpt-4o-mini,react,taskmanagement,taskPermissions,10,10
gpt-4o-mini,react,taskmanagement,taskResourcesAllocation,10,10
gpt-4o-mini,react,taskmanagement,taskSlaManagement,10,10
gpt-4o-mini,react,taskmanagement,taskSortDueDate,10,10
gpt-4o-mini,react,taskmanagement,taskSortPriority,10,10
gpt-4o-mini,react,taskmanagement,taskThirdPartyIntegration,10,10
gpt-4o-mini,react,taskmanagement,updateTaskProgress,10,10
gpt-4o-mini,react,taskmanagement,userAvailability,10,10
gpt-4o-mini,react,taskmanagement,userMentionsInComments,10,10
gpt-4o-mini,react,taskmanagement,viewProjectProgress,10,7
gpt-4o-mini,react,taskmanagement,viewTaskHistory,10,10
gpt-4o-mini,react,taskmanagement,viewUserPerformanceMetrics,10,10
gpt-4o-mini,react,travelplanning,addCustomEvents,10,10
gpt-4o-mini,react,travelplanning,addFlightsToItinerary,10,10
gpt-4o-mini,react,travelplanning,addHotelsToItinerary,10,10
gpt-4o-mini,react,travelplanning,applyFlightDiscount,10,10
gpt-4o-mini,react,travelplanning,applyHotelDiscount,10,0
gpt-4o-mini,react,travelplanning,applyLoyaltyPoints,10,10
gpt-4o-mini,react,travelplanning,calculateFlightCost,10,10
gpt-4o-mini,react,travelplanning,calculateHotelCost,10,10
gpt-4o-mini,react,travelplanning,calculateItineraryCost,10,10
gpt-4o-mini,react,travelplanning,cancelFlightBooking,10,10
gpt-4o-mini,react,travelplanning,cancelHotelBooking,10,10
gpt-4o-mini,react,travelplanning,checkRoomAvailability,10,10
gpt-4o-mini,react,travelplanning,checkSeatAvailability,10,10
gpt-4o-mini,react,travelplanning,customerSupport,10,10
gpt-4o-mini,react,travelplanning,filterFlights,10,6
gpt-4o-mini,react,travelplanning,filterHotels,10,10
gpt-4o-mini,react,travelplanning,flightSearchAndBooking,10,0
gpt-4o-mini,react,travelplanning,handleBookingModifications,10,10
gpt-4o-mini,react,travelplanning,multipleUserProfiles,10,10
gpt-4o-mini,react,travelplanning,notifyTravelAdvisories,10,10
gpt-4o-mini,react,travelplanning,offerLoyaltyProgramBenefits,10,10
gpt-4o-mini,react,travelplanning,offerTravelTips,10,10
gpt-4o-mini,react,travelplanning,optimizeItinerary,10,10
gpt-4o-mini,react,travelplanning,priceComparison,10,10
gpt-4o-mini,react,travelplanning,provideDestinationRecommendations,10,10
gpt-4o-mini,react,travelplanning,provideWeatherForecasts,10,10
gpt-4o-mini,react,travelplanning,recommendPackingLists,10,10
gpt-4o-mini,react,travelplanning,recommendRestaurants,10,2
gpt-4o-mini,react,travelplanning,recommendTransportationOptions,10,10
gpt-4o-mini,react,travelplanning,removeItemsFromItinerary,10,10
gpt-4o-mini,react,travelplanning,retrieveBookingHistory,10,10
gpt-4o-mini,react,travelplanning,retrieveRecentFlightSearches,10,0
gpt-4o-mini,react,travelplanning,retrieveRecentHotelSearches,10,10
gpt-4o-mini,react,travelplanning,saveAndRetrieveItineraries,10,10
gpt-4o-mini,react,travelplanning,savePreferredFlights,10,10
gpt-4o-mini,react,travelplanning,savePreferredHotels,10,10
gpt-4o-mini,react,travelplanning,searchHotels,10,10
gpt-4o-mini,react,travelplanning,sendItineraryUpdates,10,10
gpt-4o-mini,react,travelplanning,shareItinerary,10,10
gpt-4o-mini,react,travelplanning,sortFlights,10,0
gpt-4o-mini,react,travelplanning,sortHotels,10,10
gpt-4o-mini,react,travelplanning,suggestActivities,10,10
gpt-4o-mini,react,travelplanning,suggestTravelInsurance,10,10
gpt-4o-mini,react,travelplanning,trackBookingStatus,10,0
gpt-4o-mini,react,travelplanning,userPreferences,10,10
gpt-4o-mini,react,travelplanning,validateFlightDetails,10,10
gpt-4o-mini,react,travelplanning,validateHotelDetails,10,5
gpt-4o-mini,react,travelplanning,validateItineraryConflicts,10,10
gpt-4o-mini,react,travelplanning,validatePaymentInformation,10,5
gpt-4o-mini,react,travelplanning,validateUserInput,10,10
gpt-4o-mini,react,weather,fetch48hourForecast,10,9
gpt-4o-mini,react,weather,fetchAirQualityAlerts,10,0
gpt-4o-mini,react,weather,fetchBlizzardWarnings,10,0
gpt-4o-mini,react,weather,fetchCurrentAirQualityIndex,10,10
gpt-4o-mini,react,weather,fetchCurrentCloudCover,10,10
gpt-4o-mini,react,weather,fetchCurrentDewPoint,10,10
gpt-4o-mini,react,weather,fetchCurrentHumidity,10,10
gpt-4o-mini,react,weather,fetchCurrentPressure,10,10
gpt-4o-mini,react,weather,fetchCurrentTemperature,10,10
gpt-4o-mini,react,weather,fetchCurrentUVIndex,10,10
gpt-4o-mini,react,weather,fetchCurrentVisibility,10,10
gpt-4o-mini,react,weather,fetchCurrentWeatherDescription,10,10
gpt-4o-mini,react,weather,fetchCurrentWindSpeed,10,10
gpt-4o-mini,react,weather,fetchDailyForecast,10,7
gpt-4o-mini,react,weather,fetchExtremeHeatWarnings,10,0
gpt-4o-mini,react,weather,fetchFloodWarnings,10,0
gpt-4o-mini,react,weather,fetchFortnightlyForecast,10,7
gpt-4o-mini,react,weather,fetchHourlyForecast,10,10
gpt-4o-mini,react,weather,fetchHurricaneWarnings,10,0
gpt-4o-mini,react,weather,fetchLongtermSeasonalForecast,10,3
gpt-4o-mini,react,weather,fetchMonthlyForecast,10,4
gpt-4o-mini,react,weather,fetchNextDayForecast,10,4
gpt-4o-mini,react,weather,fetchSevereThunderstormWarnings,10,0
gpt-4o-mini,react,weather,fetchSevereWeatherAlerts,10,10
gpt-4o-mini,react,weather,fetchShorttermForecast,10,4
gpt-4o-mini,react,weather,fetchTornadoWarnings,10,0
gpt-4o-mini,react,weather,fetchTsunamiWarnings,10,0
gpt-4o-mini,react,weather,fetchWeatherByCityName,10,10
gpt-4o-mini,react,weather,fetchWeatherByCountry,10,10
gpt-4o-mini,react,weather,fetchWeatherByGPSCoordinates,10,10
gpt-4o-mini,react,weather,fetchWeatherByRegion,10,10
gpt-4o-mini,react,weather,fetchWeatherByZIPCode,10,10
gpt-4o-mini,react,weather,fetchWeatherForCustomLocations,10,1
gpt-4o-mini,react,weather,fetchWeatherForFavoriteLocations,10,0
gpt-4o-mini,react,weather,fetchWeatherForMultipleLocations,10,10
gpt-4o-mini,react,weather,fetchWeatherForSpecificLandmark,10,10
gpt-4o-mini,react,weather,fetchWeatherForUsersCurrentLocation,10,10
gpt-4o-mini,react,weather,fetchWeekendForecast,10,4
gpt-4o-mini,react,weather,fetchWeeklyForecast,10,6
gpt-4o-mini,react,weather,fetchWildfireAlerts,10,0
gpt-4o-mini,react,weather,storeUserAirQualityIndexPreference,10,10
gpt-4o-mini,react,weather,storeUserForecastUpdateIntervalPreference,10,10
gpt-4o-mini,react,weather,storeUserLanguagePreference,10,10
gpt-4o-mini,react,weather,storeUserLocationPreference,10,10
gpt-4o-mini,react,weather,storeUserNotificationSettings,10,10
gpt-4o-mini,react,weather,storeUserSevereWeatherAlertPreference,10,10
gpt-4o-mini,react,weather,storeUserTemperatureUnitPreference,10,10
gpt-4o-mini,react,weather,storeUserThemePreference,10,10
gpt-4o-mini,react,weather,storeUserUVIndexPreference,10,10
gpt-4o-mini,react,weather,storeUserWindSpeedUnitPreference,10,10
llama-3.1-nemotron-70b-instruct,react,blogging,addAltTextToImage,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addCanonicalUrl,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addMetaDescription,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addMetaKeywords,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addMetaTitle,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addSitemap,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,addStructuredData,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,analyzeCommentSentiment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,analyzeKeywordDensity,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,analyzeReaderEngagement,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,approveRejectComments,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,assignPostToCategory,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,assignTagsToPost,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,checkForBrokenLinks,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,createBlogPost,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,createCategory,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,createTag,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,deleteBlogPost,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,deleteCategory,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,deleteComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,deleteTag,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,dislikeComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,draftBlogPost,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,editBlogPost,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,editCategory,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,editComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,editTag,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,likeComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,postPerformanceReport,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,publishBlogPost,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,replyToComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,reportComment,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveAllBlogPosts,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveCommentCount,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveComments,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveDraftBlogPosts,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveOverallSiteAnalytics,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,retrievePostAnalytics,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrievePostsByCategory,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrievePostsByTag,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,retrievePublishedBlogPosts,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,retrieveScheduledBlogPosts,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,schedulePostForPublication,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,seoAuditReport,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,trackBounceRate,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,trackPostLikesAndDislikes,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,trackPostShares,1,1
llama-3.1-nemotron-70b-instruct,react,blogging,trackPostViews,1,0
llama-3.1-nemotron-70b-instruct,react,blogging,trackUniqueVisitorsPerPost,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,addArticle,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,agentNotification,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,agentPerformanceTracking,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,agentTracking,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,archiveArticle,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,autoResponseSending,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,autoResponseTemplates,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,autoResponseTracking,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,categorizeArticles,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,customNotificationRules,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,customNotificationTracking,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,customReportCreation,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,customReportSharing,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,deleteArticle,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,editArticle,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,emailNotifications,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,fileAttachments,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,inAppNotifications,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,internalNotes,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,notificationDeliveryTracking,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,notificationPreferences,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,rateArticles,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,reportExport,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,responseHistory,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,responseTimeAnalysis,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,restoreArchivedArticle,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,searchArticles,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,slaBreachNotification,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,slaComplianceTracking,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,slaPerformanceReporting,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,smsNotifications,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,suggestArticles,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketAssignment,1,1
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketCategorization,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketComments,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketEscalation,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketListDisplay,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketPrioritization,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketReassignment,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketResolutionRate,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketSorting,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketStatusChange,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketStatusFilter,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketStatusNotification,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketSubmission,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,ticketVolume,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,trackArticleViews,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,uniqueTicketId,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,userReply,1,0
llama-3.1-nemotron-70b-instruct,react,customersupport,userResponseNotification,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,addProductReview,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,addToCart,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,applyDiscountCode,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,applyLoyaltyPoints,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,approveOrDisapproveReviews,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,calculateCartSubtotal,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,calculateShippingCost,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,calculateTaxes,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,calculateTotalCost,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,calculateTotalWithDiscount,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,deleteProductReview,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,displayAverageRating,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,displayProductDetails,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,displayRelatedProducts,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,displayStockStatus,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,displayTotalReviews,1,1
llama-3.1-nemotron-70b-instruct,react,ecommerce,filterByBrand,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,filterByCategory,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,filterByPriceRange,1,0
llama-3.1-nemotron-70b-instruct,react,ecommerce,filterReviewsByRating,1,1
