id,class
513365,low
354696,medium
156489,medium
310854,medium
514410,medium
190758,medium
273869,medium
3624,medium
163449,medium
295993,low
502509,medium
342934,medium
425709,medium
147409,medium
103982,low
282410,medium
419413,low
116260,medium
337741,medium
31234,medium
341266,medium
36572,low
182148,medium
234322,medium
324866,low
146256,medium
324121,medium
512075,medium
466812,low
258333,low
395986,medium
89974,medium
162273,medium
328731,medium
352979,medium
444650,medium
430503,low
254331,medium
153244,low
134378,medium
132071,medium
366933,medium
57054,low
30071,low
177019,low
156167,medium
97854,medium
479680,medium
145641,medium
298554,medium
163058,low
253012,low
140055,medium
381025,medium
499811,medium
436812,low
415228,medium
378557,medium
456659,medium
401298,low
462175,low
501664,medium
449323,medium
205546,low
368732,low
474792,low
23391,low
96656,low
491316,low
310374,low
16295,low
480221,medium
297478,low
82027,medium
426288,medium
382602,high
47177,medium
251714,medium
422000,low
368537,medium
328746,low
207578,medium
2670,medium
241326,low
98489,low
23182,medium
113880,low
335106,medium
297291,medium
62639,medium
271861,low
478178,medium
194610,low
451950,low
314390,low
280674,low
129548,medium
42480,medium
303216,medium
224888,medium
323273,medium
447689,medium
8935,medium
106803,medium
369287,medium
231068,low
144035,low
303984,medium
465090,medium
395731,low
61757,medium
123948,low
466911,medium
102802,medium
467305,low
297997,medium
284784,medium
424068,medium
461509,low
398590,low
76238,low
373036,medium
104483,medium
186984,medium
198242,medium
319214,medium
509009,medium
53144,low
458620,medium
158580,low
516030,medium
376111,medium
160029,medium
76846,low
42996,medium
374512,medium
278373,medium
166414,low
79561,medium
98421,medium
250263,medium
410169,high
468825,medium
185821,medium
477696,medium
77920,medium
68320,low
276963,medium
153324,low
432061,medium
205656,low
56737,medium
451186,medium
24707,medium
398526,medium
64169,high
170496,medium
102084,medium
227278,medium
194510,medium
231638,medium
258618,medium
384958,low
195550,medium
14891,low
244669,medium
22614,low
298460,medium
260252,low
385800,low
30313,medium
207335,medium
402154,medium
481608,low
56423,medium
491699,low
132704,low
69514,medium
471409,low
264022,medium
399557,low
309688,medium
107016,medium
208149,low
149722,medium
277886,medium
97037,medium
454200,medium
227234,medium
429218,low
251461,medium
393862,medium
465983,medium
221567,medium
420607,medium
197668,low
403343,low
15031,medium
399357,medium
7948,medium
247095,medium
344989,medium
514325,low
247230,low
455692,medium
393564,medium
58254,low
94633,medium
280360,low
11972,medium
205296,medium
440749,medium
319240,medium
333348,low
155143,medium
425567,medium
88797,low
517266,low
21697,medium
340883,medium
330272,medium
404826,medium
504667,medium
1680,medium
492176,low
68383,medium
407097,medium
277852,medium
111246,medium
101640,medium
360507,medium
19083,medium
169659,medium
170242,medium
230965,medium
399954,medium
119742,low
106896,medium
79594,medium
476050,low
376895,medium
328602,medium
464711,medium
370503,high
434632,medium
360655,low
180088,medium
168732,medium
491723,low
212740,medium
316258,medium
286690,medium
144278,medium
190681,medium
194048,medium
479309,low
343217,low
35779,medium
26781,medium
34278,medium
341492,medium
254901,medium
61818,medium
323997,low
169692,medium
41370,medium
115024,low
375609,low
184250,medium
501031,medium
136994,medium
397385,low
62206,medium
276333,medium
323972,medium
286377,medium
54436,medium
344072,medium
333289,medium
343992,medium
52183,medium
20690,medium
346180,low
419969,medium
219354,medium
477265,medium
486695,medium
51885,medium
350951,medium
314219,low
206672,low
379353,medium
477562,low
195701,medium
245383,medium
346957,medium
279035,medium
15567,low
461551,medium
129621,low
506990,medium
334427,low
127261,medium
211162,medium
434515,medium
510896,medium
48712,medium
506253,low
290205,medium
125421,medium
108208,medium
428855,medium
40476,low
511504,low
287112,low
304432,low
266792,low
420465,medium
438040,medium
59498,low
377767,medium
3338,medium
26873,medium
304472,medium
147567,medium
511615,medium
194833,medium
105437,low
360767,medium
289326,medium
272947,medium
295728,medium
293565,medium
178917,medium
106976,medium
442277,medium
517721,medium
361128,low
243817,medium
466114,medium
498597,low
408788,medium
353545,low
128317,low
327664,low
41258,medium
421544,medium
217233,low
18572,medium
424523,medium
69972,low
326310,medium
443484,low
12311,low
317959,low
176834,medium
193093,medium
476488,medium
244158,medium
350559,low
129886,medium
93393,medium
513813,low
232607,medium
121634,medium
355721,medium
239722,medium
491065,medium
478435,medium
359707,medium
257173,medium
297240,medium
460121,medium
119524,medium
336962,medium
425192,low
433989,medium
20307,medium
55060,medium
50291,medium
271539,medium
85114,medium
214310,low
406267,medium
517629,medium
35379,medium
203319,medium
60232,low
204064,low
327071,medium
14345,medium
109209,medium
190992,medium
8846,medium
78862,medium
265641,medium
243150,medium
414991,low
177360,medium
36923,medium
429676,medium
98378,medium
365855,low
246883,medium
353271,low
334781,medium
483906,medium
210852,medium
107657,medium
124744,medium
514706,medium
384016,low
234249,low
313921,medium
128082,medium
96769,low
322838,medium
401947,medium
449367,medium
174793,medium
7255,medium
284359,medium
429184,low
197849,high
442982,medium
385981,low
104070,low
84334,medium
326640,medium
286886,low
157989,medium
187985,medium
59508,medium
399077,medium
117225,medium
283713,medium
466331,medium
410097,medium
485658,medium
204320,medium
154615,low
510660,medium
503698,medium
125201,medium
448907,low
473619,high
279269,medium
369612,medium
396615,low
363788,medium
502703,low
287272,medium
317979,low
143432,low
255306,low
315180,medium
276860,medium
267502,medium
368913,medium
21070,low
99395,medium
104529,medium
213730,medium
424164,low
14405,medium
123550,medium
250013,medium
226550,medium
131442,medium
266615,medium
83490,medium
307155,medium
188729,medium
93601,medium
318760,low
223916,medium
483167,low
152487,low
64003,medium
439252,medium
280520,low
144248,medium
394507,medium
408256,medium
86524,low
265704,low
459746,medium
37013,high
516452,low
237442,medium
41453,medium
218897,medium
215755,low
338105,low
316466,low
450998,low
133193,medium
378356,medium
345061,medium
235690,medium
86256,medium
279799,medium
192236,low
438831,low
202775,low
301728,low
80357,medium
400469,medium
4714,medium
508276,medium
424220,medium
284504,medium
291148,low
386243,medium
179497,medium
78002,medium
90024,medium
117624,medium
75862,medium
349109,medium
4506,low
169540,medium
393025,medium
90821,medium
28102,medium
473095,medium
61896,low
358,high
492706,medium
69075,low
97202,medium
318213,medium
242743,medium
286626,medium
183815,medium
31432,low
165087,medium
426233,medium
10635,medium
333736,medium
219869,medium
365103,medium
332108,low
361096,medium
218825,low
375005,medium
23718,medium
226021,medium
85734,medium
122733,medium
65103,low
399842,medium
307926,low
231981,medium
27750,low
505714,medium
150542,low
214825,medium
165854,medium
21642,medium
143942,medium
334191,medium
495190,low
6868,low
457166,low
158921,medium
482590,low
366728,low
205221,medium
514089,medium
31114,medium
329480,medium
71780,medium
166334,medium
309785,medium
493764,medium
140474,medium
337503,medium
79192,low
406643,low
430996,low
170331,medium
281476,low
480860,low
409886,medium
468856,medium
154262,medium
18446,medium
35237,medium
460326,medium
487317,medium
289742,low
138332,medium
95177,low
340051,medium
43545,low
189572,medium
294386,low
30875,low
324632,medium
223559,medium
321433,medium
325876,medium
440585,low
11077,low
395851,low
502624,low
288034,medium
86224,low
81464,medium
153430,medium
80144,medium
516709,low
89710,medium
41326,medium
428150,medium
281617,low
52546,medium
248348,medium
219423,low
301450,high
192405,low
501401,low
460529,medium
189316,low
78333,medium
259122,medium
86088,medium
138339,medium
61924,medium
408776,medium
288677,medium
297576,low
483677,medium
458765,low
182013,medium
440036,medium
481010,medium
399682,medium
449479,low
282640,medium
488754,low
101215,medium
511339,medium
62757,medium
300115,medium
342522,medium
273230,low
297069,low
481594,low
52966,medium
349383,medium
145599,low
100733,low
280090,low
215581,medium
314692,medium
102306,medium
448483,medium
6924,low
178294,low
156860,low
233803,low
210827,medium
144598,medium
153750,medium
381421,medium
462059,medium
46083,medium
47221,medium
242127,low
229108,low
281981,low
442966,medium
354665,low
22405,medium
280888,medium
13949,low
435690,low
339637,medium
11244,medium
200710,medium
500029,low
311068,low
63967,low
56844,medium
281062,medium
20907,medium
342567,medium
341289,medium
232191,medium
93617,medium
344529,low
52143,medium
74517,high
114171,medium
356502,low
210274,medium
329186,low
28172,medium
260740,medium
60735,low
370605,medium
123292,low
354176,medium
202984,medium
14043,medium
467079,medium
391130,medium
470060,medium
200948,medium
228248,medium
400480,medium
162505,medium
157892,medium
228944,low
434164,low
58982,medium
497404,low
434612,medium
403581,low
441184,medium
268970,medium
296837,medium
161893,medium
240878,medium
434328,low
287219,low
241627,medium
98954,medium
256218,medium
367004,medium
58873,medium
364458,medium
487470,medium
340520,low
186726,medium
89167,medium
122963,medium
132404,low
431733,medium
238416,medium
221409,medium
443591,medium
383653,medium
273157,medium
308834,low
474312,low
115583,medium
231943,medium
172213,low
5187,medium
339554,medium
340408,medium
226547,medium
258314,medium
401769,medium
119679,medium
216200,medium
306293,medium
509985,medium
265973,low
408744,medium
390650,medium
71789,medium
488306,medium
262457,medium
297467,medium
100749,high
462773,medium
507080,medium
315267,medium
268020,low
4637,low
286996,high
104200,low
422539,medium
360310,medium
468289,medium
454258,medium
172732,medium
201518,medium
403103,low
383552,medium
181233,medium
23610,low
338625,medium
111471,medium
137189,medium
313350,low
157251,medium
51379,medium
461357,medium
345909,medium
51292,medium
401640,medium
62350,medium
6730,low
318364,medium
252174,low
216032,medium
135708,medium
458259,medium
509056,medium
512942,high
35013,medium
150738,medium
49834,medium
464575,medium
296653,medium
205703,low
110891,medium
225333,medium
149331,low
360579,medium
420650,medium
299172,medium
44399,medium
106468,low
367794,low
233870,medium
190436,low
365716,medium
500925,medium
264143,medium
332179,medium
8765,low
348212,medium
419820,medium
335644,medium
77138,medium
408492,low
150323,low
291367,medium
146473,medium
132099,low
513362,medium
498325,low
294747,low
286846,medium
203928,medium
195638,medium
308001,low
292392,low
152174,low
256880,medium
479835,medium
505234,medium
190969,medium
509879,medium
149655,medium
70652,medium
283219,medium
314333,medium
393676,medium
515638,medium
317601,low
262966,low
358319,medium
165756,medium
495228,low
148299,medium
407234,low
62602,low
235122,low
207494,medium
491853,medium
277496,medium
23564,medium
229846,medium
114451,medium
414356,high
343336,low
485130,low
25549,medium
201482,medium
250439,medium
366751,medium
339365,medium
27109,medium
505393,medium
463619,medium
310118,medium
369164,medium
458979,low
512916,medium
435152,medium
504541,low
485530,medium
222614,medium
205381,high
303936,low
145553,medium
455837,medium
281971,medium
31158,medium
309129,low
187756,medium
216613,medium
328399,medium
472789,medium
186540,low
155399,medium
266834,medium
334400,low
285382,medium
331316,medium
115622,medium
397389,medium
163808,low
428642,low
343584,medium
250657,low
346083,medium
403943,low
20573,medium
293656,medium
173127,medium
481956,medium
37697,medium
220211,medium
354679,low
185986,low
304211,low
441021,medium
180742,medium
21717,medium
245877,low
363293,medium
143689,medium
57913,low
495280,medium
120153,medium
441436,medium
193776,low
160834,medium
224351,medium
289695,low
183040,low
112371,medium
66123,low
240404,medium
100609,medium
9998,low
33044,medium
442594,medium
80244,medium
167941,medium
86039,low
371988,medium
270426,medium
365659,high
181343,medium
141235,low
135154,medium
272593,medium
458098,medium
869,medium
170493,medium
54263,medium
484579,medium
242912,low
144104,medium
156429,medium
294870,low
42672,medium
383627,low
493319,medium
263304,medium
472635,medium
277314,medium
468441,medium
85965,low
99163,high
430389,medium
394933,low
546,low
346879,medium
164856,low
315962,medium
459086,low
489967,medium
365914,low
517031,medium
406860,low
401404,low
311101,medium
71618,medium
128412,medium
365086,low
377808,low
462085,medium
392899,medium
305936,medium
29099,low
352808,medium
207294,medium
424563,medium
51545,medium
360928,low
438584,medium
354084,low
146806,medium
266975,medium
418574,low
374061,medium
380074,low
125105,medium
273003,medium
36281,low
142311,medium
458933,medium
379356,low
33380,medium
213709,low
183017,medium
136256,medium
69318,low
334619,medium
398966,low
228673,medium
442767,medium
318146,low
350887,medium
75643,medium
354236,medium
315298,medium
45450,medium
432484,medium
298357,medium
68888,medium
514905,low
222663,low
258617,medium
82930,low
275977,medium
286002,low
195821,low
