id,main-event,location,zone,light-conditions,weather-conditions,vehicles-density
clgr0xo1i9dlq076zfchc2go9,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo1j43vp076l1qqlcl4t,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo1j4j1c075s00698fjr,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xo1j6nma078s3qijhdb6,near-collision,highway,urban,night,clear-sky,high
clgr0xo1j99yk086s0nhw2s42,near-collision,highway,urban,twilight,cloudy,high
clgr0xo1j99zc086sa2kn2u7b,near-collision,main-road,urban,night,cloudy,high
clgr0xo1j9dnm076z9nxd5ftr,near-collision,highway,urban,night,rain,high
clgr0wamb3cyl076l6ae5599q,near-collision,highway,urban,night,clear-sky,high
clgr0wamb4c0a07968pxyg6sf,collision,main-road,suburbs,daylight,clear-sky,medium
clgr0wamc3d2t076l9rtyfcuc,near-collision,main-road,urban,daylight,cloudy,high
clgr0wamd2b8w079182kl9rcs,near-collision,main-road,suburbs,daylight,cloudy,high
clgr0wamd3d4t076ld7gyg8nd,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0wamd6z3q07ar5y8g23di,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0wame2bbw079177ew0ygr,near-collision,highway,urban,daylight,clear-sky,high
clgr0wame2bcg0791c4vr9mbq,near-collision,main-road,urban,daylight,clear-sky,low
clgr0wame2bd407915j7s9d7h,near-collision,parking-lot,urban,daylight,clear-sky,low
clgr0wame3d7l076l63ftgso2,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0wame3rcc075s1m6vg7lf,near-collision,highway,suburbs,twilight,clear-sky,low
clgr0wans8f3g086s3pwgg61n,near-collision,main-road,urban,daylight,clear-sky,high
clgr0want8lcp077t4jtxbqio,near-collision,main-road,urban,night,clear-sky,medium
clgr0wans4i1z078h4914b5vi,near-collision,main-road,suburbs,daylight,clear-sky,medium
clgr0wans8l9l077t0m9u4kqa,near-collision,main-road,urban,night,clear-sky,medium
clgr0want0ss307906xq7er7g,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0want443y076oh0hadyo0,near-collision,highway,urban,night,clear-sky,high
clgr0want4i4z078h2dvtdajs,collision,main-road,urban,night,clear-sky,high
clgr0v04z7tiq07a9fzxnenb8,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v04z7tji07a97pvjeasw,collision,main-road,urban,daylight,clear-sky,low
clgr0v04z81r6076zdern5oqx,collision,highway,rural,daylight,clear-sky,high
clgr0v04z81ry076z6edkg0mh,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v05112yi07753yyp7va3,near-collision,main-road,suburbs,twilight,cloudy,high
clgr0v0500h8b078a0vy32gda,near-collision,main-road,urban,daylight,clear-sky,low
clgr0v05033py078p67rwhlmo,near-collision,main-road,rural,daylight,clear-sky,high
cljex08pv1zo0072n9gukayco,near-collision,highway,rural,daylight,clear-sky,high
cljex08pv22yt076x8qa12d2f,near-collision,main-road,urban,night,clear-sky,low
cljex08pv1wtw077e8felc1ke,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y72d6sy6078s57uo0547,near-collision,main-road,urban,night,rain,medium
clgr0y72d9ib6086sdexd83oz,near-collision,main-road,urban,night,clear-sky,medium
clgr0y72e0vcj078occwe51j9,near-collision,alley,urban,daylight,cloudy,low
clgr0y72e4ajh076lftxabhey,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0y72e5f4v078h2wgha6z5,near-collision,main-road,urban,night,clear-sky,low
clgr0y72f0vdj078o9r4kdhze,near-collision,main-road,urban,night,clear-sky,high
clgr0y72e5f6j078hhies88wg,near-collision,main-road,urban,daylight,cloudy,high
clgr0yrgr9jbq07866r791zy3,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yrgr9jby07862dq44h0m,near-collision,main-road,urban,daylight,rain,medium
clgr0yrgw9jm207867fhcfp80,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0yrgw9jmq0786egmi2nqv,near-collision,main-road,urban,daylight,clear-sky,high
cljex08pg2ky4075qcdtma582,collision,main-road,suburbs,daylight,clear-sky,high
clgr0y7845epa0796g595hgf4,collision,highway,urban,daylight,clear-sky,high
clgr0y7849ch207864bbvd5jc,near-collision,main-road,urban,daylight,cloudy,high
clgr0y7849n82076z6moe86bo,near-collision,main-road,urban,night,clear-sky,high
clgr0y7854i8l076l9a948eqh,near-collision,main-road,urban,night,clear-sky,high
clgr0y7855me7078hgwec1i0r,near-collision,highway,urban,night,rain,high
clgr0y7859cj20786fya8hlo7,near-collision,highway,urban,daylight,cloudy,high
clgr0y7859nb2076ze0ne0m8i,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y7845mbz078hd95t5j92,collision,main-road,urban,night,clear-sky,high
clgr0y7854i99076lebdtdp3n,near-collision,main-road,urban,daylight,cloudy,high
clgr0y7855mcf078h5oe8174s,near-collision,main-road,urban,night,clear-sky,medium
clgr0y7864tb4075s7nhs36t9,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0y7869awy07a9392rdkjw,near-collision,main-road,urban,daylight,clear-sky,high
clgr0uzyd58ky078s1eb36soo,collision,main-road,urban,daylight,cloudy,low
clgr0uzyf2t89076l1mxdadku,collision,main-road,urban,night,clear-sky,low
clgr0uzyf7nkq07a9a3f43ox1,near-collision,main-road,urban,night,cloudy,low
clgr0uzyh7nri07a946kz824t,near-collision,main-road,urban,twilight,clear-sky,medium
clgr0uzyd58k6078s31c467fd,near-collision,main-road,suburbs,twilight,clear-sky,high
clgr0uzyd2t3h076l7mywd0ya,near-collision,highway,rural,daylight,clear-sky,medium
cljex09ps23h5075u9k5d958n,near-collision,main-road,urban,daylight,clear-sky,high
cljex09q524bt075u5pbbdijo,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0y7229hjy086shia2559l,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y7231h3v078ad9bc039e,near-collision,main-road,urban,night,clear-sky,low
clgr0y7231h5f078a59rh5dig,near-collision,main-road,urban,night,clear-sky,high
clgr0y7236sa2078s8d2e9gll,near-collision,main-road,urban,twilight,rain,high
clgr0y72393cy07a9dve6dexc,collision,main-road,rural,daylight,clear-sky,low
clgr0y72450gg076o6zt14r2x,collision,main-road,urban,night,clear-sky,high
clgr0y72493du07a9ded217xd,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y7229hiy086s64hg5cv5,collision,main-road,urban,daylight,clear-sky,medium
clgr0y72316cr07901t8ga10u,near-collision,main-road,urban,daylight,cloudy,high
clgr0y7236s9q078s9eitec5d,collision,main-road,urban,night,rain,low
clgr0y72393c607a9eelw397g,near-collision,main-road,urban,night,cloudy,high
clgr0y7239hme086sh2lib640,near-collision,highway,urban,daylight,clear-sky,medium
clgr0y72516h707908fmm55e5,collision,main-road,urban,daylight,clear-sky,medium
clgr0y72550ho076ohfiu69h3,collision,main-road,urban,night,clear-sky,medium
clgr0xbcv4bg4075sbz336rs0,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcv4nm6076obtsd5a2g,near-collision,main-road,urban,daylight,cloudy,high
clgr0xbcv4xha079694w94wwv,near-collision,main-road,suburbs,night,clear-sky,high
clgr0xbcv7k5m07ar9ukjaa4n,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcv8t7q07869amg8wud,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcw6hqe078s3j0ig7d3,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xbcw7k7y07ar727efz47,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xbcw8t9y0786hw2r3xhf,near-collision,highway,urban,night,cloudy,high
clgr0xbcx7k8u07ardnhd2uwy,near-collision,main-road,urban,night,rain,high
clgr0xbcv7k4e07ar2xdthxiw,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcw2wvc0791a7em555r,near-collision,highway,urban,daylight,clear-sky,high
clgr0xbcx1pce0775eukngt7h,near-collision,alley,urban,daylight,clear-sky,low
clgr0xbcx1pcy07750n4s0ylm,near-collision,main-road,urban,night,clear-sky,medium
clgr0xbcx4xlm0796695xefb4,collision,main-road,urban,night,clear-sky,high
clgr0xbcx4xm60796gvhe4bq7,near-collision,main-road,urban,night,clear-sky,medium
clgr0xbcx4nra076oc9wrg3me,near-collision,highway,rural,twilight,rain,high
clgr0xbcx6hrm078s2hb4ds9a,collision,main-road,urban,daylight,clear-sky,high
clgr0xbck51yv078h67f86126,near-collision,highway,unknown,daylight,cloudy,high
clgr0xbcl1oju0775evo1basp,near-collision,main-road,urban,night,clear-sky,medium
clgr0xbcl4atw075seh4gfaw5,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xbcl4mxy076o7dtwh6yl,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcl4wum07965es6goz7,near-collision,highway,unknown,night,clear-sky,high
clgr0xbcl4wv607964jbq8chg,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcl520r078h1w4pc5bf,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xbcl96p6076zcwp1768m,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcm40gt076l4ialeucv,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xbck4wry0796b8ex3jja,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xbck6gzm078s5wvu04vu,near-collision,main-road,urban,night,clear-sky,high
clgr0xbcm4awk075s5uvn5w2n,near-collision,main-road,urban,night,rain,low
clgr0xbcm4my6076o7qe0bv5m,near-collision,highway,urban,daylight,clear-sky,high
cljex08ti25xx076xeo00dl9e,collision,main-road,urban,daylight,clear-sky,medium
clgr0xbc695nu076z3ch1dyi9,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xbc695o6076zfvrb615f,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xbc7460q078p8s8a2v7f,near-collision,main-road,unknown,daylight,clear-sky,low
clgr0xbc77jw207ar5njj6uwb,near-collision,highway,suburbs,night,clear-sky,high
clgr0xbc790hf086sf3fcf3ya,near-collision,main-road,urban,daylight,rain,high
clgr0xbc81no20775dpmohz2n,near-collision,main-road,urban,daylight,cloudy,medium
clgr0xbc81w4q07aah5kjbcfw,collision,main-road,urban,night,clear-sky,high
clgr0xbc81w5a07aah20v237l,near-collision,main-road,urban,night,clear-sky,high
clgr0xbc890jr086s0qss1osi,near-collision,highway,urban,night,clear-sky,medium
clgr0xbc74a20075scnqrf2d7,near-collision,main-road,urban,night,clear-sky,high
clgr0xbc82ve407918suk5yng,collision,main-road,rural,night,clear-sky,medium
clgr0xbc8463i078p23f7d5at,near-collision,highway,unknown,twilight,cloudy,high
clgr0xbc84a4k075s94v3gxkq,near-collision,main-road,urban,night,clear-sky,high
clgr0xbc88s1e0786hjeda2k9,near-collision,highway,urban,twilight,clear-sky,high
clgr0xbc82vd007916305f80y,collision,main-road,urban,night,clear-sky,high
clgr0u8kw15mg0791770yg88f,near-collision,main-road,suburbs,daylight,clear-sky,medium
clgr0u8kx6xlc086s6n2bgzz9,near-collision,main-road,urban,night,clear-sky,high
clgr0w30r5rpm078sbdzme1w9,near-collision,main-road,urban,daylight,clear-sky,high
clgr0w30s8gf5077ta6lq89zv,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0w30t3zle076occfnhhw1,collision,highway,unknown,night,clear-sky,low
clgr0w30s5rr6078s1s09dhip,collision,highway,suburbs,daylight,clear-sky,high
clgr0w30s88os086s5qy406lr,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0walm3bmd076l1q8i4cmq,near-collision,highway,unknown,night,clear-sky,low
clgr0waln3bph076l1wg370a1,near-collision,parking-lot,urban,night,clear-sky,low
clgr0walo3br1076l0xaj9gwv,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0walp29pk079118xecqpw,near-collision,highway,urban,daylight,clear-sky,high
clgr0walp3bv1076l0wn1gk65,near-collision,highway,unknown,daylight,clear-sky,high
clgr0walq29rc0791fci37232,near-collision,highway,suburbs,daylight,cloudy,high
clgr0walq3bw9076lb6ho8yzj,near-collision,main-road,urban,night,clear-sky,low
clgr0walr29vk079177pd5duj,collision,main-road,urban,daylight,clear-sky,low
clgr0walr3by9076lcd6n65eb,near-collision,main-road,unknown,daylight,clear-sky,low
clgr0wals29xk079125xra29x,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0wals29xs07913yny5a0f,near-collision,parking-lot,urban,daylight,cloudy,low
clgr0wals4ane0796bwww9lct,near-collision,main-road,urban,daylight,clear-sky,high
clgr0w3600s1r078ade2oa5qn,near-collision,highway,urban,daylight,rain,high
clgr0yri43pmw0791hxmzcztf,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0yri44rw9076lcu4q0zm5,near-collision,main-road,urban,night,clear-sky,low
clgr0yri44rxx076laufc27pk,near-collision,main-road,urban,daylight,cloudy,high
clgr0yri4768m078s65p5162y,near-collision,highway,urban,daylight,clear-sky,high
clgr0yri54vca078pgzpfhe3u,near-collision,main-road,urban,night,clear-sky,low
clgr0yri555bu075s0rjm0vja,near-collision,main-road,urban,night,rain,high
clgr0yri45vzj078hcra1dd14,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yri58dry07ar7wp724mv,near-collision,main-road,suburbs,night,clear-sky,medium
clgr0yri59ze6076z2jtrag3b,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yri63pqg07911a8u133a,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0yriz56f6075s63ai9c60,near-collision,alley,urban,daylight,clear-sky,low
clgr0yrj25q3e07961ds41spn,near-collision,main-road,urban,daylight,cloudy,high
clgr0yrj65q9u07967wbga37a,near-collision,main-road,urban,night,rain,high
clgr0yrjc56ui075s6ypk4xdp,near-collision,main-road,urban,night,cloudy,medium
clgr0yrjc56uq075s99n33u35,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yrj656nu075s4dit3p12,near-collision,highway,urban,daylight,clear-sky,high
clgr0yrjh5716075sbewu1crr,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yrjh5qp6079630dccyrb,collision,main-road,urban,daylight,clear-sky,low
clgr0yrjj573q075s90xbekkp,near-collision,highway,urban,daylight,clear-sky,high
clgr0v0zh7x120786h8adcg90,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0v0zs7xuu07868g8p5glp,near-collision,main-road,urban,daylight,clear-sky,low
clgr0v0zo7xl2078668cd8okc,near-collision,highway,suburbs,daylight,clear-sky,medium
clgr0wqe53s5u078pgcaledaq,near-collision,main-road,suburbs,night,clear-sky,medium
clgr0wqe68rap077tawfea7xq,near-collision,main-road,urban,night,clear-sky,medium
clgr0wqe73j4l076lhpr7eofb,collision,main-road,suburbs,daylight,clear-sky,high
clgr0wqe83j5x076lg0drbwlw,collision,highway,rural,daylight,clear-sky,high
clgr0wqe88rhl077t9bvwdx3q,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v01q3g3y076ocwa4gqub,near-collision,main-road,suburbs,daylight,clear-sky,medium
clgr0v01q5b9y078s3rv09mx3,near-collision,main-road,urban,night,clear-sky,low
clgr0v01q7q3q07a90nw90lk4,near-collision,main-road,urban,daylight,clear-sky,high
clgr0v01r3g7e076ogi2z4sdv,near-collision,highway,urban,night,clear-sky,high
clgr0v01s7yq2076z2bu0g7pf,near-collision,main-road,urban,twilight,clear-sky,medium
clgr0v01t0adq078v2ivj1hhi,near-collision,parking-lot,urban,night,rain,medium
clgr0v01u30fa078p3f2ecypf,near-collision,main-road,rural,daylight,clear-sky,high
clgr0v01r7q7607a93snz1rzy,collision,main-road,urban,daylight,clear-sky,high
clgr0v01t0adu078v33gcbu52,near-collision,main-road,urban,daylight,cloudy,high
clgr0v01q7q5i07a90a0r62js,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yhnr9g9u07867wq96dc1,near-collision,main-road,urban,night,rain,low
clgr0yhnr9ga60786fr226lix,near-collision,main-road,urban,daylight,cloudy,high
clgr0yhns1oir078a1zuk683q,near-collision,main-road,urban,daylight,cloudy,high
clgr0yhns5ab0076offt87uy0,near-collision,main-road,urban,night,clear-sky,high
clgr0yhns9gby0786fju46zpb,collision,main-road,urban,daylight,cloudy,high
clgr0yhnt0x46078vcss3d1zd,near-collision,main-road,urban,twilight,clear-sky,low
clgr0yhnr9gae07863z2zelij,collision,main-road,suburbs,daylight,cloudy,medium
clgr0yhns0x26078v0hgq38rg,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0yhns1ojr078a11bkha6h,collision,main-road,urban,daylight,clear-sky,medium
clgr0yhns9f9d077td6g0aur0,near-collision,main-road,urban,night,clear-sky,high
clgr0yhnt0x3m078vet240wwf,near-collision,main-road,urban,night,clear-sky,low
clgr0yhns0zef078o80z7c53z,near-collision,main-road,urban,daylight,clear-sky,high
clgr0yhns3jx40791ewvm8nck,near-collision,main-road,urban,night,clear-sky,high
clgr0yhnt1olf078a0dxo9mxd,near-collision,main-road,urban,night,clear-sky,high
clgr0yhnt3jyo07916qoq66jw,near-collision,main-road,urban,twilight,cloudy,medium
cljex1kh92fin076zedww4rvq,near-collision,main-road,urban,daylight,rain,high
cljex1evj1i02076t3s4lgsrr,collision,highway,unknown,daylight,clear-sky,high
clgr0un3k0xia07751x8t3b87,near-collision,main-road,suburbs,daylight,clear-sky,low
clgr0un3k12uy07aa8d5c6zds,near-collision,main-road,urban,night,clear-sky,high
cljex16bh2bov076z64p07qgo,collision,highway,suburbs,daylight,clear-sky,medium
clgr0vkiw7ypi07a97kz596qb,near-collision,main-road,suburbs,daylight,clear-sky,high
clgr0vkix16pi07755rk65q1t,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0v06r31wd076l7t7k6h1p,collision,highway,unknown,night,clear-sky,high
clgr0v06u1x340791d4wi5qnx,near-collision,highway,suburbs,daylight,clear-sky,medium
clgr0xo3m6rfi078sdp5ud4gl,near-collision,main-road,urban,night,clear-sky,low
clgr0xo3m6rfy078sbug01bzx,near-collision,main-road,urban,night,clear-sky,high
clgr0xo3m7s2e07arfztqdarr,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0xo3m949p077teir2bgcv,near-collision,alley,urban,daylight,cloudy,low
clgr0xo3m9cr0086sgngbdb4v,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo3m9h2a076zfzmagzhy,near-collision,highway,urban,daylight,cloudy,high
clgr0xo3n225e07aa9k4lfxpu,near-collision,main-road,urban,night,clear-sky,high
clgr0xo3n4f5y078pcmhn8k8t,near-collision,main-road,urban,night,clear-sky,high
clgr0xo3n5a8j078h2xha2gky,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo3n6rhu078s062h9stj,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xo3n9cuc086scimvgela,near-collision,main-road,urban,night,clear-sky,high
clgr0xo3o1uqi07756jxu5xag,near-collision,main-road,urban,daylight,clear-sky,low
clgr0xo3m6rfa078sgo2u92ui,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo3n223q07aaeng891vl,near-collision,highway,urban,daylight,cloudy,high
clgr0xo3n4f5a078pem1eclq2,near-collision,main-road,urban,night,clear-sky,low
clgr0xo3n4f76078pg9ascgrs,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo3n5a7v078hdtghhars,near-collision,alley,urban,daylight,cloudy,low
clgr0xo3n9h5q076zdlqr5s1w,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo3n9h6e076zcv00aybg,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo3o228i07aa6eoo91ih,near-collision,main-road,urban,daylight,clear-sky,high
clgr0xo3n337c0791e3x4eemm,collision,main-road,urban,night,clear-sky,high
clgr0xo3n337o079100zoh177,near-collision,highway,rural,daylight,clear-sky,high
clgr0xo3n44jd076l1a2pblca,near-collision,main-road,urban,night,clear-sky,high
clgr0xo3n5a87078h42l7axut,near-collision,main-road,urban,daylight,cloudy,high
clgr0xo3n904m07860szd6xc4,near-collision,highway,urban,daylight,cloudy,high
clgr0y77p4h75076l4azxb8ue,near-collision,main-road,urban,daylight,clear-sky,low
clgr0y77p9bhi07866uac8o57,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y77q5drq0796hh0u9wuy,near-collision,main-road,urban,daylight,clear-sky,medium
clgr0y77r4se0075s2w5r56cc,near-collision,highway,urban,daylight,clear-sky,high
clgr0y77q4h81076lhvg8ek9a,collision,main-road,urban,night,clear-sky,high
clgr0y77r4sdc075sbh3t3gwq,near-collision,main-road,urban,daylight,cloudy,low
clgr0y77r4sdg075s4jldaoyx,near-collision,main-road,urban,night,clear-sky,low
clgr0y77r5dsi0796ce0j5ik7,near-collision,main-road,urban,night,clear-sky,medium
clgr0y77r5lh3078h0lij62c5,near-collision,alley,urban,night,clear-sky,high
clgr0y77s28t207aa21ly5cj2,near-collision,main-road,urban,daylight,clear-sky,low
clgr0y77q4h7t076lcj8n4ayb,near-collision,highway,rural,twilight,clear-sky,high
clgr0y77q4sc8075s6aij5bel,near-collision,main-road,urban,daylight,clear-sky,high
clgr0y77s28sy07aa9s69c3ur,near-collision,highway,urban,night,rain,high
cljex09qc24np075uc8de14ce,collision,main-road,urban,twilight,cloudy,high
cljex09qt254t075ug55l02ut,near-collision,main-road,suburbs,daylight,clear-sky,medium
cljex09qx25dt075ueiso4h2y,near-collision,main-road,urban,night,cloudy,high
